state,city,year,month,day,category,sales
Arizona,Phoenix,2015,12,24,Office Supplies,1
Arizona,Phoenix,2015,12,24,Technology,1
Arizona,Phoenix,2015,12,24,Furniture,1
Arizona,Phoenix,2015,8,16,Office Supplies,3
Arizona,Phoenix,2015,8,16,Technology,1
Arizona,Phoenix,2015,5,23,Office Supplies,2
Arizona,Phoenix,2015,5,11,Furniture,1
Arizona,Phoenix,2015,11,21,Office Supplies,2
Arizona,Phoenix,2015,11,21,Technology,1
Arizona,Phoenix,2014,7,14,Office Supplies,1
Arizona,Phoenix,2014,12,30,Office Supplies,1
Arizona,Phoenix,2014,12,13,Furniture,1
Arizona,Phoenix,2014,12,13,Office Supplies,1
Arizona,Phoenix,2014,12,27,Office Supplies,1
Arizona,Phoenix,2014,10,10,Furniture,1
Arizona,Phoenix,2014,8,9,Office Supplies,2
Arizona,Phoenix,2014,6,22,Office Supplies,1
Arizona,Scottsdale,2016,3,13,Office Supplies,1
Arizona,Scottsdale,2016,3,13,Technology,1
Arizona,Scottsdale,2016,11,27,Technology,1
Arizona,Scottsdale,2016,4,30,Furniture,1
Arizona,Scottsdale,2015,11,6,Office Supplies,2
Arizona,Scottsdale,2017,10,16,Office Supplies,1
Arizona,Scottsdale,2014,1,19,Office Supplies,3
Arizona,Scottsdale,2014,1,19,Furniture,1
Arizona,Scottsdale,2014,11,23,Office Supplies,1
Arizona,Tucson,2014,7,23,Office Supplies,2
Arizona,Tucson,2014,7,23,Technology,2
Arizona,Tucson,2014,7,18,Furniture,1
Arizona,Tucson,2014,3,22,Office Supplies,1
Arizona,Tucson,2014,3,22,Furniture,1
Arizona,Tucson,2014,12,20,Furniture,2
Arizona,Tucson,2014,12,20,Technology,1
Arizona,Tucson,2014,12,20,Office Supplies,2
Arizona,Tucson,2014,6,24,Furniture,1
Arizona,Tucson,2016,7,14,Technology,1
Arizona,Tucson,2016,12,19,Furniture,1
Arizona,Tucson,2016,12,19,Office Supplies,2
Arizona,Tucson,2017,11,10,Office Supplies,1
Arizona,Tucson,2017,11,10,Technology,3
Arizona,Tucson,2017,11,10,Furniture,1
Arizona,Tucson,2017,5,6,Office Supplies,1
Arizona,Tucson,2017,1,23,Technology,1
Arizona,Tucson,2017,1,23,Office Supplies,1
Arizona,Tucson,2015,12,6,Furniture,1
Arizona,Tucson,2015,12,6,Office Supplies,4
Arizona,Tucson,2015,9,3,Furniture,1
Arizona,Tucson,2015,9,24,Technology,1
Arizona,Mesa,2016,7,10,Office Supplies,1
Arizona,Mesa,2016,11,12,Office Supplies,2
Arizona,Mesa,2016,11,12,Technology,1
Arizona,Mesa,2015,7,26,Furniture,1
Arizona,Mesa,2015,7,14,Office Supplies,2
Arizona,Mesa,2015,7,14,Furniture,2
Arizona,Mesa,2015,9,26,Office Supplies,6
Arizona,Mesa,2015,9,26,Technology,1
Arizona,Mesa,2015,4,13,Office Supplies,2
Arizona,Mesa,2015,4,2,Technology,1
Arizona,Mesa,2017,6,2,Office Supplies,2
Arizona,Mesa,2017,11,24,Office Supplies,2
Arizona,Mesa,2017,4,24,Technology,1
Arizona,Mesa,2017,12,22,Furniture,1
Arizona,Mesa,2017,10,27,Office Supplies,1
Arizona,Mesa,2017,8,27,Furniture,1
Arizona,Mesa,2014,12,9,Office Supplies,1
Arizona,Sierra Vista,2016,4,1,Office Supplies,2
Arizona,Sierra Vista,2016,2,4,Furniture,1
Arizona,Glendale,2014,8,8,Furniture,1
Arizona,Glendale,2014,8,8,Technology,1
Arizona,Glendale,2014,8,3,Office Supplies,1
Arizona,Glendale,2014,4,8,Office Supplies,2
Arizona,Glendale,2016,3,8,Office Supplies,1
Arizona,Glendale,2016,3,10,Office Supplies,1
Arizona,Glendale,2016,4,14,Furniture,1
Arizona,Glendale,2016,4,14,Office Supplies,1
Arizona,Glendale,2016,7,18,Office Supplies,1
Arizona,Glendale,2017,11,12,Technology,3
Arizona,Glendale,2017,11,12,Office Supplies,1
Arizona,Glendale,2017,11,12,Furniture,2
Arizona,Glendale,2017,10,21,Office Supplies,1
Arizona,Glendale,2017,9,9,Office Supplies,1
Arizona,Glendale,2017,6,8,Technology,1
Arizona,Glendale,2017,6,8,Office Supplies,2
Arizona,Glendale,2015,4,13,Office Supplies,1
Arizona,Glendale,2015,7,26,Furniture,1
Arizona,Tempe,2017,8,31,Office Supplies,2
Arizona,Tempe,2017,11,12,Technology,1
Arizona,Tempe,2016,10,18,Furniture,1
Arizona,Tempe,2015,7,10,Office Supplies,1
Arizona,Tempe,2014,10,2,Office Supplies,4
Arizona,Tempe,2014,10,2,Technology,3
Arizona,Tempe,2014,9,13,Office Supplies,1
Arizona,Peoria,2015,6,18,Office Supplies,3
Arizona,Peoria,2015,6,18,Furniture,1
Arizona,Peoria,2015,10,26,Technology,2
Arizona,Peoria,2015,8,17,Technology,2
Arizona,Peoria,2015,8,17,Office Supplies,2
Arizona,Peoria,2017,6,11,Furniture,1
Arizona,Peoria,2017,6,11,Office Supplies,4
Arizona,Peoria,2017,12,2,Office Supplies,1
Arizona,Bullhead City,2015,12,20,Office Supplies,1
Arizona,Bullhead City,2015,12,20,Furniture,1
Arizona,Avondale,2014,10,31,Technology,1
Arizona,Avondale,2014,11,30,Office Supplies,1
Arizona,Avondale,2014,11,30,Technology,1
Arizona,Avondale,2015,9,24,Office Supplies,2
Arizona,Avondale,2015,9,24,Technology,1
Arizona,Yuma,2016,7,10,Office Supplies,1
Arizona,Yuma,2016,5,14,Technology,1
Arizona,Yuma,2016,9,29,Office Supplies,1
Arizona,Yuma,2017,10,16,Technology,1
Arizona,Chandler,2017,12,24,Furniture,2
Arizona,Chandler,2017,4,25,Office Supplies,1
Arizona,Chandler,2017,8,21,Office Supplies,1
Arizona,Chandler,2017,10,6,Office Supplies,1
Arizona,Chandler,2014,4,8,Office Supplies,1
Arizona,Chandler,2014,9,19,Furniture,1
Virginia,Springfield,2016,6,4,Office Supplies,1
Virginia,Springfield,2016,4,12,Furniture,1
Virginia,Springfield,2016,4,12,Office Supplies,2
Virginia,Springfield,2016,4,4,Technology,1
Virginia,Springfield,2016,4,4,Office Supplies,1
Virginia,Springfield,2016,12,23,Furniture,2
Virginia,Springfield,2016,12,9,Furniture,1
Virginia,Springfield,2016,2,7,Technology,1
Virginia,Springfield,2016,2,7,Office Supplies,1
Virginia,Springfield,2016,10,15,Office Supplies,3
Virginia,Springfield,2016,5,30,Furniture,1
Virginia,Springfield,2016,5,30,Technology,1
Virginia,Springfield,2016,5,30,Office Supplies,1
Virginia,Springfield,2016,9,12,Technology,1
Virginia,Springfield,2016,9,12,Office Supplies,2
Virginia,Springfield,2016,9,12,Furniture,1
Virginia,Springfield,2016,8,13,Office Supplies,2
Virginia,Springfield,2014,1,10,Office Supplies,1
Virginia,Springfield,2014,1,10,Furniture,1
Virginia,Springfield,2014,8,27,Technology,1
Virginia,Springfield,2014,8,27,Furniture,2
Virginia,Springfield,2014,8,27,Office Supplies,1
Virginia,Springfield,2014,3,21,Technology,1
Virginia,Springfield,2014,3,21,Office Supplies,4
Virginia,Springfield,2014,12,16,Technology,1
Virginia,Springfield,2014,12,16,Furniture,1
Virginia,Springfield,2015,10,9,Office Supplies,1
Virginia,Springfield,2015,10,5,Office Supplies,2
Virginia,Springfield,2015,11,14,Office Supplies,2
Virginia,Springfield,2015,3,29,Office Supplies,1
Virginia,Springfield,2015,2,7,Office Supplies,2
Virginia,Springfield,2015,8,7,Technology,1
Virginia,Springfield,2015,8,7,Office Supplies,1
Virginia,Springfield,2015,5,30,Technology,1
Virginia,Springfield,2017,11,19,Office Supplies,1
Virginia,Springfield,2017,11,2,Office Supplies,1
Virginia,Springfield,2017,6,13,Office Supplies,1
Virginia,Arlington,2017,4,15,Office Supplies,1
Virginia,Arlington,2017,2,6,Furniture,1
Virginia,Arlington,2017,5,6,Office Supplies,1
Virginia,Arlington,2017,12,17,Office Supplies,1
Virginia,Arlington,2016,5,19,Furniture,1
Virginia,Arlington,2016,5,30,Office Supplies,1
Virginia,Arlington,2016,5,30,Technology,1
Virginia,Arlington,2016,3,28,Office Supplies,1
Virginia,Arlington,2016,2,1,Office Supplies,1
Virginia,Arlington,2016,2,2,Technology,1
Virginia,Arlington,2016,2,2,Office Supplies,1
Virginia,Arlington,2016,2,2,Furniture,1
Virginia,Arlington,2016,7,25,Office Supplies,1
Virginia,Arlington,2016,7,2,Office Supplies,1
Virginia,Arlington,2016,10,20,Furniture,1
Virginia,Arlington,2015,9,19,Furniture,1
Virginia,Arlington,2015,9,22,Office Supplies,1
Virginia,Arlington,2015,9,22,Furniture,1
Virginia,Arlington,2015,9,27,Office Supplies,1
Virginia,Arlington,2015,9,27,Technology,1
Virginia,Arlington,2015,12,6,Technology,1
Virginia,Arlington,2015,12,20,Office Supplies,1
Virginia,Arlington,2015,6,18,Furniture,1
Virginia,Arlington,2015,6,18,Office Supplies,3
Virginia,Arlington,2015,6,18,Technology,1
Virginia,Arlington,2014,4,19,Office Supplies,2
Virginia,Arlington,2014,5,5,Office Supplies,2
Virginia,Arlington,2014,11,5,Technology,1
Virginia,Waynesboro,2014,6,21,Furniture,1
Virginia,Waynesboro,2014,6,21,Technology,1
Virginia,Waynesboro,2014,6,21,Office Supplies,1
Virginia,Waynesboro,2016,3,13,Furniture,1
Virginia,Waynesboro,2016,3,13,Office Supplies,2
Virginia,Waynesboro,2015,4,16,Technology,1
Virginia,Waynesboro,2015,4,16,Office Supplies,1
Virginia,Waynesboro,2015,4,16,Furniture,2
Virginia,Richmond,2015,6,26,Office Supplies,3
Virginia,Richmond,2015,6,26,Furniture,1
Virginia,Richmond,2015,12,23,Office Supplies,1
Virginia,Richmond,2015,9,6,Office Supplies,1
Virginia,Richmond,2016,10,22,Furniture,1
Virginia,Richmond,2016,12,1,Office Supplies,2
Virginia,Richmond,2017,12,7,Furniture,1
Virginia,Richmond,2017,9,25,Office Supplies,1
Virginia,Richmond,2017,9,11,Office Supplies,1
Virginia,Richmond,2017,6,20,Office Supplies,1
Virginia,Richmond,2017,6,20,Technology,1
Virginia,Richmond,2017,3,27,Office Supplies,4
Virginia,Richmond,2017,3,27,Furniture,1
Virginia,Richmond,2017,3,27,Technology,1
Virginia,Richmond,2014,5,30,Office Supplies,1
Virginia,Richmond,2014,7,4,Office Supplies,2
Virginia,Richmond,2014,10,13,Office Supplies,3
Virginia,Richmond,2014,10,13,Technology,1
Virginia,Alexandria,2014,12,5,Office Supplies,1
Virginia,Alexandria,2014,1,26,Furniture,2
Virginia,Alexandria,2014,1,26,Office Supplies,3
Virginia,Alexandria,2014,1,26,Technology,2
Virginia,Alexandria,2014,4,5,Office Supplies,4
Virginia,Alexandria,2014,4,5,Technology,1
Virginia,Alexandria,2016,4,14,Office Supplies,1
Virginia,Alexandria,2017,11,19,Office Supplies,1
Virginia,Alexandria,2015,1,4,Furniture,1
Virginia,Virginia Beach,2014,5,21,Office Supplies,1
Virginia,Virginia Beach,2014,5,21,Technology,1
Virginia,Virginia Beach,2014,5,19,Office Supplies,1
Virginia,Virginia Beach,2014,12,7,Office Supplies,1
Virginia,Virginia Beach,2014,9,10,Office Supplies,1
Virginia,Virginia Beach,2014,11,24,Furniture,1
Virginia,Virginia Beach,2014,4,2,Furniture,1
Virginia,Virginia Beach,2016,5,12,Office Supplies,1
Virginia,Virginia Beach,2016,11,5,Furniture,2
Virginia,Virginia Beach,2016,11,5,Technology,1
Virginia,Virginia Beach,2015,10,30,Office Supplies,1
Virginia,Virginia Beach,2017,3,26,Technology,1
Virginia,Virginia Beach,2017,3,26,Office Supplies,1
Virginia,Virginia Beach,2017,10,26,Furniture,1
Virginia,Virginia Beach,2017,10,26,Office Supplies,1
Virginia,Harrisonburg,2014,12,20,Office Supplies,2
Virginia,Harrisonburg,2014,12,20,Furniture,2
Virginia,Harrisonburg,2014,6,9,Furniture,1
Virginia,Harrisonburg,2015,11,15,Furniture,1
Virginia,Harrisonburg,2017,5,26,Technology,1
Virginia,Salem,2016,11,1,Technology,1
Virginia,Salem,2016,11,1,Office Supplies,1
Virginia,Salem,2016,5,9,Office Supplies,1
Virginia,Salem,2017,11,17,Office Supplies,1
Virginia,Salem,2017,12,2,Furniture,1
Virginia,Salem,2017,7,21,Office Supplies,4
Virginia,Salem,2017,7,21,Technology,1
Virginia,Salem,2017,7,21,Furniture,2
Virginia,Salem,2017,6,9,Office Supplies,1
Virginia,Suffolk,2015,12,11,Office Supplies,1
Virginia,Suffolk,2015,2,6,Office Supplies,2
Virginia,Suffolk,2016,8,4,Office Supplies,3
Virginia,Suffolk,2016,8,4,Furniture,1
Virginia,Suffolk,2017,7,15,Office Supplies,2
Virginia,Suffolk,2017,7,15,Furniture,1
Virginia,Charlottesville,2017,12,2,Office Supplies,1
Virginia,Charlottesville,2015,9,5,Furniture,1
Virginia,Chesapeake,2014,2,6,Office Supplies,1
Virginia,Chesapeake,2014,2,6,Technology,2
Virginia,Chesapeake,2014,2,11,Technology,1
Virginia,Chesapeake,2014,2,11,Furniture,1
Virginia,Chesapeake,2014,2,11,Office Supplies,1
Virginia,Chesapeake,2014,3,14,Furniture,1
Virginia,Chesapeake,2014,9,8,Office Supplies,1
Virginia,Chesapeake,2014,9,8,Technology,1
Virginia,Chesapeake,2014,11,14,Office Supplies,1
Virginia,Chesapeake,2017,12,17,Furniture,1
Virginia,Chesapeake,2015,12,1,Office Supplies,2
Virginia,Chesapeake,2015,11,2,Office Supplies,1
Virginia,Chesapeake,2016,9,5,Office Supplies,1
Virginia,Chesapeake,2016,9,5,Furniture,1
Virginia,Chesapeake,2016,4,18,Office Supplies,1
Virginia,Chesapeake,2016,4,18,Technology,1
Virginia,Newport News,2017,5,4,Office Supplies,4
Virginia,Newport News,2016,9,11,Technology,1
Virginia,Newport News,2016,9,11,Office Supplies,1
Virginia,Newport News,2016,5,24,Office Supplies,2
Virginia,Newport News,2014,10,21,Office Supplies,2
Virginia,Newport News,2014,10,21,Furniture,1
Virginia,Newport News,2015,9,16,Office Supplies,1
Virginia,Hampton,2016,10,27,Furniture,1
Virginia,Hampton,2015,6,9,Office Supplies,1
Virginia,Hampton,2015,11,8,Office Supplies,3
Virginia,Hampton,2015,11,8,Technology,1
Virginia,Hampton,2015,11,8,Furniture,1
Virginia,Hampton,2014,8,20,Furniture,1
Virginia,Hampton,2014,8,20,Office Supplies,2
Virginia,Hampton,2014,11,5,Furniture,1
Tennessee,Memphis,2015,4,26,Furniture,2
Tennessee,Memphis,2015,4,26,Office Supplies,1
Tennessee,Memphis,2015,11,22,Office Supplies,2
Tennessee,Memphis,2015,12,18,Office Supplies,2
Tennessee,Memphis,2015,12,18,Furniture,1
Tennessee,Memphis,2016,3,18,Furniture,1
Tennessee,Memphis,2016,5,1,Office Supplies,2
Tennessee,Memphis,2016,5,1,Furniture,1
Tennessee,Memphis,2017,11,13,Office Supplies,2
Tennessee,Memphis,2017,11,24,Office Supplies,2
Tennessee,Memphis,2017,5,27,Office Supplies,1
Tennessee,Memphis,2017,9,29,Office Supplies,1
Tennessee,Memphis,2017,6,30,Furniture,1
Tennessee,Memphis,2017,8,13,Office Supplies,4
Tennessee,Memphis,2017,8,13,Technology,1
Tennessee,Memphis,2017,8,13,Furniture,2
Tennessee,Memphis,2014,4,29,Furniture,1
Tennessee,Memphis,2014,4,29,Office Supplies,1
Tennessee,Memphis,2014,12,6,Office Supplies,1
Tennessee,Memphis,2014,12,30,Office Supplies,1
Tennessee,Bristol,2015,4,5,Office Supplies,1
Tennessee,Bristol,2016,9,10,Office Supplies,1
Tennessee,Bristol,2016,12,29,Office Supplies,2
Tennessee,Bristol,2014,6,8,Furniture,1
Tennessee,Franklin,2017,6,3,Furniture,1
Tennessee,Franklin,2017,8,27,Office Supplies,1
Tennessee,Franklin,2017,5,13,Office Supplies,1
Tennessee,Franklin,2016,12,9,Furniture,1
Tennessee,Franklin,2016,12,9,Office Supplies,1
Tennessee,Franklin,2016,12,9,Technology,1
Tennessee,Franklin,2015,9,22,Office Supplies,5
Tennessee,Columbia,2015,2,28,Furniture,2
Tennessee,Columbia,2015,5,25,Technology,1
Tennessee,Columbia,2017,11,4,Office Supplies,1
Tennessee,Columbia,2017,9,9,Office Supplies,3
Tennessee,Columbia,2017,9,9,Furniture,1
Tennessee,Columbia,2017,8,16,Office Supplies,2
Tennessee,Columbia,2017,10,16,Technology,1
Tennessee,Columbia,2017,10,16,Furniture,1
Tennessee,Columbia,2014,12,20,Office Supplies,2
Tennessee,Columbia,2014,12,20,Furniture,1
Tennessee,Columbia,2014,12,21,Office Supplies,1
Tennessee,Columbia,2016,4,17,Furniture,1
Tennessee,Columbia,2016,3,18,Office Supplies,1
Tennessee,Murfreesboro,2017,11,3,Furniture,1
Tennessee,Murfreesboro,2016,5,5,Office Supplies,1
Tennessee,Murfreesboro,2015,9,25,Office Supplies,4
Tennessee,Murfreesboro,2015,12,27,Technology,2
Tennessee,Murfreesboro,2015,12,27,Furniture,2
Tennessee,Murfreesboro,2015,12,27,Office Supplies,1
Tennessee,Jackson,2017,8,25,Office Supplies,2
Tennessee,Jackson,2017,11,20,Furniture,1
Tennessee,Jackson,2017,12,22,Furniture,1
Tennessee,Jackson,2017,12,22,Technology,1
Tennessee,Jackson,2017,12,22,Office Supplies,3
Tennessee,Jackson,2015,11,26,Furniture,1
Tennessee,Jackson,2016,10,21,Office Supplies,1
Tennessee,Smyrna,2016,12,11,Office Supplies,1
Tennessee,Smyrna,2016,9,22,Office Supplies,1
Tennessee,Smyrna,2016,9,22,Technology,1
Tennessee,Smyrna,2015,6,18,Office Supplies,2
Tennessee,Smyrna,2015,6,18,Furniture,1
Tennessee,Smyrna,2014,1,20,Office Supplies,1
Tennessee,Johnson City,2014,11,15,Office Supplies,3
Tennessee,Johnson City,2016,9,5,Office Supplies,3
Tennessee,Johnson City,2016,9,5,Technology,1
Tennessee,Johnson City,2017,1,14,Office Supplies,4
Tennessee,Johnson City,2017,1,14,Technology,1
Tennessee,Knoxville,2016,12,1,Office Supplies,1
Tennessee,Knoxville,2016,9,4,Office Supplies,3
Tennessee,Knoxville,2014,7,5,Office Supplies,1
Tennessee,Knoxville,2014,10,20,Furniture,1
Tennessee,Knoxville,2014,10,20,Office Supplies,1
Tennessee,Knoxville,2014,3,21,Office Supplies,1
Tennessee,Knoxville,2014,3,21,Furniture,2
Tennessee,Knoxville,2017,10,2,Furniture,4
Tennessee,Knoxville,2017,10,2,Office Supplies,3
Tennessee,Knoxville,2017,5,19,Furniture,1
Tennessee,Knoxville,2017,5,19,Office Supplies,1
Tennessee,Knoxville,2017,11,11,Furniture,1
Tennessee,Knoxville,2017,9,5,Technology,1
Tennessee,Knoxville,2017,9,5,Office Supplies,2
Tennessee,Knoxville,2017,3,17,Office Supplies,1
Tennessee,Clarksville,2014,9,30,Office Supplies,1
Tennessee,Clarksville,2015,12,4,Office Supplies,2
Tennessee,Clarksville,2017,4,23,Furniture,2
Tennessee,Clarksville,2017,4,23,Technology,1
Tennessee,Clarksville,2017,4,23,Office Supplies,1
Tennessee,Nashville,2015,12,25,Office Supplies,2
Tennessee,Nashville,2015,12,5,Furniture,1
Tennessee,Nashville,2015,7,9,Office Supplies,1
Tennessee,Nashville,2015,9,6,Office Supplies,1
Tennessee,Nashville,2015,9,20,Office Supplies,2
Tennessee,Nashville,2016,2,20,Office Supplies,1
Tennessee,Nashville,2016,5,29,Office Supplies,2
Tennessee,Nashville,2016,5,29,Furniture,1
Tennessee,Nashville,2016,8,14,Office Supplies,1
Tennessee,Nashville,2016,4,16,Technology,1
Tennessee,Nashville,2016,4,16,Office Supplies,1
Tennessee,Nashville,2016,3,19,Office Supplies,1
Tennessee,Nashville,2017,12,28,Office Supplies,1
Tennessee,Nashville,2017,12,4,Technology,1
Tennessee,Nashville,2017,4,25,Office Supplies,2
Tennessee,Nashville,2017,9,7,Office Supplies,1
Tennessee,Nashville,2017,6,15,Technology,2
Tennessee,Nashville,2017,6,15,Furniture,2
Tennessee,Nashville,2017,6,15,Office Supplies,3
Tennessee,Nashville,2014,11,3,Office Supplies,2
Tennessee,Chattanooga,2016,5,5,Furniture,1
Tennessee,Chattanooga,2016,2,6,Furniture,1
Tennessee,Chattanooga,2016,6,16,Technology,1
Tennessee,Chattanooga,2017,11,29,Furniture,2
Tennessee,Chattanooga,2017,11,4,Technology,2
Tennessee,Chattanooga,2017,11,4,Office Supplies,2
Tennessee,Chattanooga,2017,4,6,Office Supplies,1
Tennessee,Bartlett,2015,1,17,Office Supplies,1
Tennessee,Lebanon,2017,9,15,Office Supplies,1
Tennessee,Lebanon,2016,10,24,Technology,1
Tennessee,Lebanon,2015,11,13,Office Supplies,1
Tennessee,Hendersonville,2017,12,23,Furniture,1
Tennessee,Hendersonville,2017,12,23,Office Supplies,2
Tennessee,Hendersonville,2016,8,9,Office Supplies,2
Alabama,Decatur,2016,6,12,Office Supplies,2
Alabama,Decatur,2014,5,22,Technology,2
Alabama,Decatur,2014,4,8,Furniture,1
Alabama,Decatur,2014,12,27,Office Supplies,1
Alabama,Decatur,2014,12,27,Technology,1
Alabama,Decatur,2015,6,13,Office Supplies,3
Alabama,Decatur,2015,6,13,Technology,1
Alabama,Decatur,2017,11,13,Technology,1
Alabama,Decatur,2017,4,2,Office Supplies,1
Alabama,Montgomery,2016,5,29,Technology,1
Alabama,Montgomery,2016,5,29,Office Supplies,1
Alabama,Montgomery,2014,10,18,Office Supplies,1
Alabama,Montgomery,2014,10,18,Technology,1
Alabama,Montgomery,2014,10,18,Furniture,1
Alabama,Montgomery,2014,11,28,Office Supplies,1
Alabama,Montgomery,2017,10,2,Furniture,1
Alabama,Montgomery,2015,9,8,Furniture,1
Alabama,Montgomery,2015,7,25,Office Supplies,1
Alabama,Montgomery,2015,7,25,Furniture,1
Alabama,Florence,2017,6,4,Office Supplies,1
Alabama,Florence,2014,12,19,Office Supplies,2
Alabama,Florence,2014,12,19,Furniture,1
Alabama,Florence,2016,5,23,Office Supplies,1
Alabama,Mobile,2016,11,26,Office Supplies,3
Alabama,Mobile,2016,11,26,Technology,1
Alabama,Mobile,2016,9,29,Technology,1
Alabama,Mobile,2016,9,29,Office Supplies,2
Alabama,Mobile,2014,4,7,Furniture,1
Alabama,Mobile,2015,9,15,Furniture,2
Alabama,Mobile,2015,9,15,Technology,1
Alabama,Auburn,2016,9,18,Furniture,1
Alabama,Auburn,2016,9,18,Office Supplies,2
Alabama,Auburn,2017,6,11,Office Supplies,1
Alabama,Auburn,2015,3,16,Office Supplies,2
Alabama,Huntsville,2016,7,14,Technology,1
Alabama,Huntsville,2016,11,18,Technology,1
Alabama,Huntsville,2016,11,25,Office Supplies,1
Alabama,Huntsville,2016,8,5,Office Supplies,1
Alabama,Huntsville,2017,12,25,Office Supplies,3
Alabama,Huntsville,2017,12,25,Technology,1
Alabama,Huntsville,2017,5,19,Office Supplies,1
Alabama,Huntsville,2015,3,22,Office Supplies,1
Alabama,Hoover,2017,4,16,Office Supplies,1
Alabama,Hoover,2017,4,16,Technology,1
Alabama,Hoover,2017,1,26,Office Supplies,2
Alabama,Tuscaloosa,2017,1,6,Office Supplies,1
Alabama,Tuscaloosa,2017,12,22,Furniture,1
South Carolina,Columbia,2017,5,28,Furniture,1
South Carolina,Columbia,2017,12,21,Office Supplies,1
South Carolina,Columbia,2015,5,23,Office Supplies,1
South Carolina,Columbia,2015,9,21,Furniture,1
South Carolina,Columbia,2015,9,21,Office Supplies,6
South Carolina,Columbia,2015,9,21,Technology,2
South Carolina,Columbia,2014,3,4,Office Supplies,1
South Carolina,Columbia,2014,8,6,Technology,1
South Carolina,Columbia,2014,4,7,Technology,1
South Carolina,Columbia,2014,4,7,Office Supplies,1
South Carolina,Columbia,2014,11,28,Furniture,1
South Carolina,Columbia,2014,11,28,Office Supplies,3
South Carolina,Columbia,2016,9,14,Office Supplies,1
South Carolina,Columbia,2016,7,1,Office Supplies,3
South Carolina,Columbia,2016,7,16,Office Supplies,5
South Carolina,Columbia,2016,7,16,Technology,1
South Carolina,Florence,2016,6,29,Office Supplies,1
South Carolina,Florence,2017,9,9,Office Supplies,2
South Carolina,Florence,2017,4,1,Furniture,1
South Carolina,Florence,2015,3,23,Office Supplies,2
South Carolina,North Charleston,2015,9,14,Office Supplies,1
South Carolina,North Charleston,2017,12,10,Furniture,1
South Carolina,Summerville,2017,11,24,Technology,1
South Carolina,Summerville,2017,11,24,Office Supplies,1
South Carolina,Mount Pleasant,2014,1,13,Furniture,1
South Carolina,Rock Hill,2014,10,24,Office Supplies,1
Oregon,Portland,2017,11,6,Office Supplies,1
Oregon,Portland,2017,7,9,Office Supplies,1
Oregon,Portland,2017,9,7,Office Supplies,1
Oregon,Portland,2017,9,7,Technology,1
Oregon,Portland,2017,9,9,Office Supplies,2
Oregon,Portland,2017,5,18,Technology,1
Oregon,Portland,2015,9,26,Office Supplies,2
Oregon,Portland,2015,9,26,Technology,1
Oregon,Portland,2015,12,14,Technology,1
Oregon,Portland,2015,10,5,Furniture,2
Oregon,Portland,2015,10,1,Technology,1
Oregon,Portland,2015,8,24,Office Supplies,1
Oregon,Portland,2014,11,1,Office Supplies,1
Oregon,Portland,2014,11,1,Technology,1
Oregon,Portland,2014,11,7,Office Supplies,2
Oregon,Portland,2016,12,11,Furniture,1
Oregon,Portland,2016,7,15,Furniture,1
Oregon,Portland,2016,7,15,Office Supplies,1
Oregon,Portland,2016,11,3,Office Supplies,1
Oregon,Portland,2016,11,3,Technology,1
Oregon,Salem,2016,3,20,Technology,1
Oregon,Salem,2016,3,20,Office Supplies,3
Oregon,Salem,2016,12,18,Office Supplies,4
Oregon,Salem,2016,12,18,Technology,2
Oregon,Salem,2016,12,18,Furniture,1
Oregon,Salem,2015,5,8,Office Supplies,1
Oregon,Salem,2015,11,1,Office Supplies,1
Oregon,Salem,2015,3,20,Office Supplies,1
Oregon,Salem,2014,12,8,Office Supplies,6
Oregon,Salem,2014,12,8,Technology,2
Oregon,Salem,2014,6,25,Technology,1
Oregon,Salem,2014,6,25,Office Supplies,2
Oregon,Salem,2017,8,31,Office Supplies,1
Oregon,Salem,2017,9,26,Office Supplies,1
Oregon,Tigard,2014,11,26,Office Supplies,2
Oregon,Tigard,2014,11,26,Technology,1
Oregon,Tigard,2016,9,25,Office Supplies,2
Oregon,Tigard,2017,5,30,Technology,2
Oregon,Tigard,2017,5,30,Furniture,1
Oregon,Redmond,2016,12,22,Office Supplies,1
Oregon,Redmond,2016,12,22,Furniture,2
Oregon,Redmond,2017,10,22,Furniture,1
Oregon,Redmond,2017,9,4,Office Supplies,1
Oregon,Redmond,2015,8,10,Technology,2
Oregon,Redmond,2015,8,10,Office Supplies,1
Oregon,Medford,2016,11,24,Office Supplies,1
Oregon,Medford,2015,9,4,Office Supplies,1
Oregon,Medford,2014,2,24,Office Supplies,2
Oregon,Springfield,2017,10,21,Office Supplies,1
Oregon,Springfield,2017,10,21,Furniture,1
Oregon,Springfield,2017,10,21,Technology,1
Oregon,Springfield,2017,10,2,Furniture,1
Oregon,Springfield,2017,10,2,Office Supplies,3
Oregon,Springfield,2017,6,25,Office Supplies,3
Oregon,Springfield,2017,9,19,Technology,1
Oregon,Springfield,2017,9,19,Office Supplies,1
Oregon,Springfield,2017,9,19,Furniture,2
Oregon,Springfield,2014,12,6,Office Supplies,1
Oregon,Springfield,2014,12,6,Furniture,1
Oregon,Springfield,2014,1,18,Office Supplies,1
Oregon,Springfield,2014,11,25,Office Supplies,1
Oregon,Springfield,2014,9,17,Office Supplies,4
Oregon,Springfield,2014,9,17,Technology,2
Oregon,Springfield,2015,11,14,Office Supplies,1
Oregon,Springfield,2015,11,14,Technology,2
Oregon,Springfield,2015,10,26,Office Supplies,5
Oregon,Springfield,2015,8,2,Furniture,1
